Status,Street Address,Zip Code,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Listing Date,Sale Date,Close Date,Original List Price,Year Built,MLS Number,Year_Sale
Sold,2325 Fay DR ,95301,339900,360000,43,1330,8276,4,6/10/2021 0:00,6/14/2021 0:00,7/6/2021 0:00,339900,1978,CRMC21124996,2021
Sold,807 Florin RD ,95831,375000,359000,39,1419,4674,3,6/11/2021 0:00,6/14/2021 0:00,6/22/2021 0:00,375000,1982,ME221066962,2021
Sold,26203 Columbus DR ,92586,349900,355000,32,1417,7841,2,6/12/2021 0:00,6/14/2021 0:00,7/13/2021 0:00,349900,1989,CRSW21128083,2021
Sold,1701 Darby ST ,92407,299900,355000,69,1271,7500,4,6/10/2021 0:00,6/14/2021 0:00,6/30/2021 0:00,299900,1952,CRCV21126213,2021
Sold,200 E Alessandro BLVD 87,92508,330000,320000,31,930,3485,0,6/14/2021 0:00,6/14/2021 0:00,7/15/2021 0:00,330000,1990,CRIV21128641,2021
Sold,423 Sugarloaf BLVD ,92314,312000,320000,54,870,3500,4,6/10/2021 0:00,6/14/2021 0:00,7/15/2021 0:00,312000,1967,CRCV21124887,2021
Sold,12 Sonoma ST ,95341,287500,307000,18,1091,6151,4,6/10/2021 0:00,6/14/2021 0:00,7/13/2021 0:00,287500,2003,CRMC21123658,2021
Sold,6245 Baileya AVE ,92277,299000,299000,29,1182,14400,3,6/11/2021 0:00,6/14/2021 0:00,7/20/2021 0:00,299000,1992,CRJT21126700,2021
Sold,41329 Sequoia LN ,92544,265000,290000,48,792,7405,4,6/10/2021 0:00,6/14/2021 0:00,7/19/2021 0:00,265000,1973,CREV21123743,2021
Sold,20144 Eastview DR ,95379,299900,280000,45,1400,13068,11,6/3/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,299900,1976,ME221065296,2021
Sold,5949 Dogwood ST ,92404,150000,150000,66,1258,7200,0,6/14/2021 0:00,6/14/2021 0:00,7/19/2021 0:00,150000,1955,CRIV21128403,2021
Sold,2492 Glenneyre ST ,92651,4950000,4950000,31,4350,5000,3,6/12/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,4950000,1990,CRLG21127787,2021
Sold,21 Niven WAY ,94939,4495000,4491000,54,2993,7701,8,6/7/2021 0:00,6/15/2021 0:00,6/25/2021 0:00,4495000,1967,BA321058487,2021
Sold,19515 Shirley CT ,91356,4200000,4200000,0,6319,17074,193,12/4/2020 0:00,6/15/2021 0:00,6/15/2021 0:00,4200000,2021,TM21-750626,2021
Sold,587 26th ST ,90266,3699000,3850000,21,3473,4993,82,3/25/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,3699000,2000,CRSB21063366,2021
Sold,341 6th ST ,90266,3699000,3575000,73,1394,2691,13,6/2/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,3699000,1948,CRSB21119254,2021
Sold,35605 Beach Road ,92624,3500000,3500000,74,2137,3813,13,6/2/2021 0:00,6/15/2021 0:00,7/21/2021 0:00,3500000,1947,CROC21118827,2021
Sold,10120 Westminster CT ,95014,3498000,3500000,33,3391,14372,4,6/11/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,3498000,1988,ML81848467,2021
Sold,470 SPRUCE STREET ,94708,1995000,3175000,66,2856,5063,5,6/10/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,1995000,1955,BE40953640,2021
Sold,19950 Winners CIR ,92886,3000000,3070000,16,5834,15197,6,6/9/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,3000000,2005,CRPW21126259,2021
Sold,1425 Sanchez AVE ,94010,2495000,2926000,11,1991,4000,6,6/9/2021 0:00,6/15/2021 0:00,6/22/2021 0:00,2495000,2010,ML81848182,2021
Sold,6577 Clifford DR ,95014,2800000,2893200,17,2107,6212,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,2800000,2004,ML81847994,2021
Sold,17656 Las Repolas ,92067,2795000,2811250,20,6768,47045,17,5/29/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,2795000,2001,CRNDP2106079,2021
Sold,2053 Elderberry Dr ,94582,2800000,2800000,4,5572,7180,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,2800000,2017,BE40954331,2021
Sold,1204 Dresden WAY ,95129,2250000,2780000,64,1988,5928,4,6/11/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,2250000,1957,ML81848560,2021
Sold,5212 Blackhawk Dr ,94506,2750000,2750000,37,4657,24523,4,6/11/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,2750000,1984,CC40954017,2021
Sold,30 Chickasaw CT ,94925,2400000,2730000,66,1924,8294,6,6/9/2021 0:00,6/15/2021 0:00,6/22/2021 0:00,2400000,1955,BA321050219,2021
Sold,14806 Otsego ST ,91403,2489000,2711000,5,4303,6751,5,6/10/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,2489000,2016,TM21-747028,2021
Sold,5315 Leghorn AVE ,91401,2795000,2700000,4,4538,7501,1,6/14/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,2795000,2017,TM21-748994,2021
Sold,20521 Palmer AVE ,95476,2499000,2600000,17,3209,12720,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,2499000,2004,BA321053951,2021
Sold,2215 Constitution DR ,95124,2288000,2600000,55,2364,8220,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,2288000,1966,ML81848237,2021
Sold,6146 Mazuela Dr ,94611,2095000,2510000,23,4105,13536,0,6/15/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,2095000,1998,EB40953501,2021
Sold,428 Sycamore ST ,94070,1969000,2400000,65,1790,5650,4,6/11/2021 0:00,6/15/2021 0:00,6/23/2021 0:00,1968000,1956,ML81848528,2021
Sold,1526 Meadowlark LN ,94087,1788000,2311000,59,1664,6324,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1788000,1962,ML81848018,2021
Sold,9420 La Jolla Shores Dr ,92037,2300000,2300000,62,1695,13500,62,4/14/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,1599000,1959,CRNDP2106431,2021
Sold,1241 Sunset Loop ,94549,1798000,2250000,71,2465,10000,6,6/9/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,1798000,1950,CC40953570,2021
Sold,9 Sorrento Ct ,94526,1795000,2200000,57,2002,13000,6,6/9/2021 0:00,6/15/2021 0:00,6/25/2021 0:00,1795000,1964,CC40953485,2021
Sold,18 Mount Diablo CIR ,94903,1885000,2155000,56,2655,10001,4,6/11/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1885000,1965,BA321050110,2021
Sold,13114 Winstanley WAY ,92130,2150000,2150000,22,3708,7840.8,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,2150000,1999,CRNDP2106894,2021
Sold,1547 Santa Sabina ,92075,1950000,2080400,47,3301,17600,9,6/6/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1950000,1974,CRNDP2106706,2021
Sold,24 Mira Loma Lane ,94526,1599000,2050000,61,1924,33900,2,6/13/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,1599000,1960,CC40954057,2021
Sold,264 Draeger Drive ,94556,1950000,1950000,50,2946,16530,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,1950000,1971,CC40954409,2021
Sold,227 Angela Avenue ,94507-0000,1650000,1950000,67,1956,23087,5,6/10/2021 0:00,6/15/2021 0:00,6/25/2021 0:00,1650000,1954,CC40953589,2021
Sold,28 Fern RD ,94904,1595000,1949000,71,1545,5602,4,6/11/2021 0:00,6/15/2021 0:00,6/21/2021 0:00,1595000,1950,BA321051746,2021
Sold,3544 Ganelon DR ,91302,1925000,1915000,48,3191,11782,6,6/9/2021 0:00,6/15/2021 0:00,7/20/2021 0:00,1925000,1973,CNSR21125389,2021
Sold,29 Cassidy ,92620,1698000,1751000,11,3294,4050,11,6/4/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1698000,2010,CRPW21120732,2021
Sold,24 Oak View DR ,92656,1650000,1750000,21,3690,6690,18,5/28/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,1650000,2000,CROC21114086,2021
Sold,909 Stanley AVE ,90046,1625000,1725000,99,1619,5340,5,6/10/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,1625000,1922,TM21-747012,2021
Sold,2835 Westberry DR ,95132,1398000,1722000,51,1940,5971,5,6/10/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,1398000,1970,ML81848191,2021
Sold,234 N Kingston ST ,94401,1595000,1720000,74,1800,5300,14,6/1/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,1595000,1947,SF421565904,2021
Sold,6441 Pelham CT ,95123,1500000,1700000,46,2256,6413,5,6/10/2021 0:00,6/15/2021 0:00,7/20/2021 0:00,1650000,1975,ML81848372,2021
Sold,615 Cliff DR ,95003,1660000,1660000,64,1900,5968,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,1660000,1957,ML81849061,2021
Sold,5023 Golden Arrow DR ,90275,1525000,1630000,55,2160,6999,64,4/12/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,1525000,1966,CRSB21077002,2021
Sold,773 Kearney ,94559,1600000,1585000,46,3700,17860,97,3/10/2021 0:00,6/15/2021 0:00,6/17/2021 0:00,1600000,1975,BA321058948,2021
Sold,4478 Desin DR ,95118,1400000,1580000,38,2072,6116,6,6/9/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,1400000,1983,ML81848041,2021
Sold,1 Drackert LN ,92694,1400000,1575000,16,2751,9790,4,6/11/2021 0:00,6/15/2021 0:00,6/22/2021 0:00,1400000,2005,CROC21127728,2021
Sold,17124 Labrador ST ,91325,1395000,1575000,33,3196,17724,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1395000,1988,TM21-746662,2021
Sold,2145 Francesco Ct ,94550,1498000,1535000,16,2533,8356,6,6/9/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1498000,2005,BE40953549,2021
Sold,28 Calle Serra ,92688,1400888,1525000,29,2750,9300,8,6/7/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,1400888,1992,CROC21122212,2021
Sold,4288 Churchill Dr ,94588,1288000,1510000,51,2078,7165,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1288000,1970,BE40953454,2021
Sold,153 Avenida Barcelona ,92672,1500000,1500000,63,1203,5000,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,1500000,1958,CROC21130227,2021
Sold,811 S Eldorado ST ,94402,1398000,1500000,95,940,6080,0,6/15/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,1398000,1926,ML81848909,2021
Sold,11 San Luis Court ,94597,1325000,1500000,67,1825,7500,5,6/10/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,1325000,1954,CC40953596,2021
Sold,9475 Oak Leaf WAY ,95746,1375000,1450000,46,3632,33463,5,6/10/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1375000,1975,ME221058447,2021
Sold,2106 Frascati DR ,95762,1350000,1425000,17,3732,28750,5,6/10/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,1350000,2004,ME221053839,2021
Sold,581 Chickasaw CT ,95123,1099000,1400004,54,1371,5989,5,6/10/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,1099000,1967,ML81848283,2021
Sold,2919 Granite Creek RD ,95066,1400000,1400000,45,1870,13286,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,1400000,1976,ML81849102,2021
Sold,1335 De Solo DR ,94044,1365000,1365000,67,1540,5500,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,1365000,1954,ML81849009,2021
Sold,445 Delage Dr ,92024,1325000,1350000,44,1517,8346,14,6/1/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,1325000,1977,CRNDP2106475,2021
Sold,768 Cedar Point PL ,91362,1299999,1350000,33,2463,7636,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1299999,1988,CNSR21124342,2021
Sold,36 Golf DR ,92656,1149900,1325000,13,2716,3420,11,6/4/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1149900,2008,CROC21121869,2021
Sold,2153 N Roosevelt AVE ,91001,1250000,1315000,72,1853,8968,22,5/24/2021 0:00,6/15/2021 0:00,6/25/2021 0:00,1250000,1949,CRP1-5135,2021
Sold,32811 Shipside DR ,92629,1149900,1311000,44,2590,9008,9,6/6/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,1149900,1977,CROC21121867,2021
Sold,459 Patricia CT ,95035,1150000,1290000,59,1102,6471,5,6/10/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1150000,1962,ML81848197,2021
Sold,28603 N Enrose AVE ,90275,1180000,1285000,64,1649,14248,11,6/4/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1180000,1957,CRSB21121968,2021
Sold,1117 Sunlight Cir ,94518,1088000,1278000,41,2125,10150,4,6/11/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,1088000,1980,CC40953873,2021
Sold,2019 Lux CT ,95608,1190000,1251000,50,3326,15682,6,6/9/2021 0:00,6/15/2021 0:00,6/22/2021 0:00,1190000,1971,ME221064999,2021
Sold,557 N Madison AVE ,90004,1150000,1235000,78,1657,7505,63,4/13/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,1150000,1943,CROC21079534,2021
Sold,1003 Outpost CT ,95765,1100000,1230000,3,3750,11552,5,6/10/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,1100000,2018,ME221065162,2021
Sold,4240 G ST ,95819,1125000,1225000,31,2800,7200,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,1125000,1990,ME221064519,2021
Sold,4577 Wilson AVE ,92116,1199000,1216000,97,1303,4496,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1199000,1924,CRPTP2104001,2021
Sold,2409 Blossom LN ,90278,999000,1183500,57,1900,2506,10,6/5/2021 0:00,6/15/2021 0:00,6/29/2021 0:00,999000,1964,CRSB21122284,2021
Sold,4179 Tokay DR ,94558,995000,1180000,30,2561,8895,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,995000,1991,BA321051077,2021
Sold,212 Weymouth ST ,93428,1195000,1170975,25,1409,5250,4,6/11/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,1195000,1996,CRSC21124087,2021
Sold,4408 Black Walnut Court ,94521-4320,895000,1164000,48,1917,6144,5,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,895000,1973,CC40953719,2021
Sold,2040 Medici WAY ,95762,1100000,1155000,14,2943,16988,1,6/14/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,1100000,2007,ME221023146,2021
Sold,6413 Oakdale AVE ,91367,1150000,1150000,67,1801,7511,0,6/15/2021 0:00,6/15/2021 0:00,6/16/2021 0:00,1150000,1954,TM21-749922,2021
Sold,1228 Carlton AVE ,94025,1250000,1150000,72,1585,6000,5,6/10/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,1250000,1949,ML81848351,2021
Sold,16338 Diablo CT ,95304,999999,1100007,35,2900,69696,5,6/10/2021 0:00,6/15/2021 0:00,7/21/2021 0:00,999999,1986,ME221065792,2021
Sold,2942 Salmon DR ,90720,1100000,1100000,62,2308,7700,0,6/15/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1100000,1959,CRPW21130367,2021
Sold,150 E Vista AVE ,94014,928000,1100000,76,1060,4033,0,6/15/2021 0:00,6/15/2021 0:00,6/25/2021 0:00,928000,1945,ML81848910,2021
Sold,16042 Craig LN ,92647,1070000,1100000,57,2339,7000,13,6/2/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,1070000,1964,CROC21118778,2021
Sold,1309 Kingsford DR ,95608,1100000,1100000,31,3173,14767,5,6/10/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,1070000,1990,ME221039552,2021
Sold,21905 Wakefield CT ,91350,1099000,1099000,31,2804,8925,6,6/9/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,1090000,1990,CNSR21125058,2021
Sold,1009 Gardenia Loop ,94547,948888,1078000,6,3034,3400,5,6/10/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,948888,2015,CC40953674,2021
Sold,1907 Via Madonna ,90717,1099900,1062900,51,2384,11715,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,1099900,1970,CRSB21125112,2021
Sold,2059 Laurel Canyon BLVD ,90046,975000,1020000,95,1001,3992,5,6/10/2021 0:00,6/15/2021 0:00,6/28/2021 0:00,975000,1926,TM21-743020,2021
Sold,11 Maple DR ,92656,850000,1011000,27,1637,3150,4,6/11/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,850000,1994,CROC21126402,2021
Sold,2430 Gary CIR ,92010,850000,1000001,54,1640,10400,29,5/17/2021 0:00,6/15/2021 0:00,7/21/2021 0:00,850000,1967,CRPW21124803,2021
Sold,3404 San Marino AVE ,95127,899000,1000000,66,1165,5023,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,899000,1955,ML81848215,2021
Sold,4116 W 173rd PL ,90504,899000,1000000,69,1600,5738,36,5/10/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,899000,1952,CRSB21122311,2021
Sold,848 Leeds Ct ,94510,949000,989000,34,3133,9519,5,6/10/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,949000,1987,EB40953724,2021
Sold,4401 Bermuda CIR ,92604,950000,985000,50,2089,5250,7,6/8/2021 0:00,6/15/2021 0:00,6/28/2021 0:00,950000,1971,CROC21123602,2021
Sold,413 Rospaw WAY ,92870,869900,980000,52,1625,7700,7,6/8/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,869900,1969,CRPW21120144,2021
Sold,22349 Mulholland DR ,91364,999000,975000,59,2773,11417,0,6/15/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,999000,1962,CNSR21148280,2021
Sold,1319 Bellingham DR ,92057,899000,975000,11,3352,6594,5,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,899000,2010,CRNDP2106707,2021
Sold,1157 Villagio DR ,95762,799000,965000,19,2817,6098,5,6/10/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,799000,2002,ME221065481,2021
Sold,945 Faned WAY ,94518,960000,960000,69,3560,10977,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,960000,1952,ML81849530,2021
Sold,13819 Haider CT ,92880,849000,950000,17,3566,11326,6,6/9/2021 0:00,6/15/2021 0:00,7/1/2021 0:00,849000,2004,CRCV21124899,2021
Sold,1867 Tecalote DR ,92028,919000,946000,32,2626,59242,5,6/10/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,919000,1989,CRND21126633,2021
Sold,4421 Springwood CT ,94558,899000,940000,51,2004,13861,0,6/15/2021 0:00,6/15/2021 0:00,6/15/2021 0:00,899000,1970,BA321055487,2021
Sold,909 Baker Hill WAY ,95765,835000,940000,16,3253,8037,5,6/10/2021 0:00,6/15/2021 0:00,6/28/2021 0:00,835000,2005,ME221065190,2021
Sold,4824 E Mountain View DR ,92116,879995,935000,95,1101,3108,20,5/26/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,879995,1926,CRNDP2106190,2021
Sold,28451 Zurita ,92692,889000,915000,42,1472,5500,5,6/10/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,889000,1979,CRPW21122750,2021
Sold,2408 Manzanillo DR ,91748,890000,910000,59,2138,10120,11,6/4/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,890000,1962,CRTR21121167,2021
Sold,8 Saltillo ,92688,875000,905000,27,1605,4500,4,6/11/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,875000,1994,CROC21126717,2021
Sold,180 Roca WAY ,91754,868000,904000,67,1611,9802,13,6/2/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,868000,1954,CRWS21120588,2021
Sold,6871 Hood DR ,92683,815800,900000,58,1684,6510,6,6/9/2021 0:00,6/15/2021 0:00,7/14/2021 0:00,815800,1963,CROC21124352,2021
Sold,22 Milagro ,92688,840000,891000,24,1614,3173,15,5/31/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,840000,1997,CROC21119075,2021
Sold,2745 Canyon View CIR ,92882,889000,889000,22,3036,9865,6,6/9/2021 0:00,6/15/2021 0:00,7/20/2021 0:00,889000,1999,CRPW21123270,2021
Sold,957 Savannah DR ,93433,829000,887500,17,1823,6970,4,6/11/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,829000,2004,CRPI21125726,2021
Sold,17740 San Jose ST ,91344,779900,882500,62,1704,9170,6,6/9/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,779900,1959,CNSR21124577,2021
Sold,5212 Garlenda Dr ,95762,865000,880000,17,2832,6970,6,6/9/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,865000,2004,ME221005883,2021
Sold,23891 Rosehedge ST ,92691,799000,871000,51,1875,7405,7,6/8/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,799000,1970,CROC21123782,2021
Sold,913 Mimosa DR ,95687,849900,865000,23,4084,8228,6,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,849900,1998,BA321051159,2021
Sold,4891 Glenhollow CIR ,92057,749900,855000,26,2565,8190,8,6/7/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,749900,1995,CRPTP2103963,2021
Sold,12930 Burgess AVE ,90638,845000,845000,62,1592,6303,13,6/2/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,767000,1959,CRPW21118939,2021
Sold,24244 Kirby CT ,91354,799950,840000,20,1995,3434,4,6/11/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,799950,2001,CNSR21126614,2021
Sold,55318 Tanglewood ,92253,859895,840000,21,2400,2614,6,6/9/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,859895,2000,CNSR21124727,2021
Sold,1233 Trehowell DR ,95678,789990,832500,21,2717,8952,5,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,789990,2000,ME221065759,2021
Sold,24260 Pheasant CT ,93908,800000,822000,40,1602,5501,1,6/14/2021 0:00,6/15/2021 0:00,6/28/2021 0:00,800000,1981,ML81848750,2021
Sold,19769 Wadley AVE ,90746,819000,820000,57,1813,5501,11,6/4/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,819000,1964,CRPV21119519,2021
Sold,17752 Vierra Canyon RD ,93907,819000,819820,61,1559,36155,6,6/9/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,819000,1960,ML81848048,2021
Sold,745 N Clementine ST ,92805,699900,811547,98,1483,7598,6,6/9/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,699900,1923,CRPW21124834,2021
Sold,2001 W Adams ST ,92704,799998,810000,54,1620,6200,4,6/11/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,799998,1967,CRPW21126777,2021
Sold,377 Chaucer Dr ,94513,699000,802000,27,1802,6150,6,6/9/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,699000,1994,EB40953442,2021
Sold,4411 Calle Mapache ,93012,740000,800000,24,1609,5747,0,6/15/2021 0:00,6/15/2021 0:00,6/16/2021 0:00,740000,1997,CNSR21130554,2021
Sold,25919 Kiley CT ,92563,775000,800000,19,3869,10019,5,6/10/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,775000,2002,CRSW21122814,2021
Sold,4025 Quarter Dome CIR ,95742,740000,800000,11,2983,10028,6,6/9/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,740000,2010,ME221064800,2021
Sold,35670 Sleepy Hollow LN ,92399,799000,799000,23,2295,21750,5,6/10/2021 0:00,6/15/2021 0:00,7/20/2021 0:00,799000,1998,CREV21125535,2021
Sold,2196 Fielding RD ,92506,739900,793000,61,2246,12632,6,6/9/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,739900,1960,CRSW21113525,2021
Sold,28541 Gibraltar LN ,91384,725000,785000,18,2247,7047,4,6/11/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,725000,2003,CNSR21123755,2021
Sold,14740 Woodruff PL ,90706,730000,785000,61,1738,6001,7,6/8/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,730000,1960,CRIG21124188,2021
Sold,1319 N 3rd AVE ,91786,699999,750000,62,1581,8450,5,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,699999,1959,CRIV21125810,2021
Sold,29411 Big Range RD ,92587,699000,750000,14,2872,8276,9,6/6/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,699000,2007,CRSW21121576,2021
Sold,3028 Linda DR ,92056,699000,750000,58,1336,7000,6,6/9/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,699000,1963,CRSW21124882,2021
Sold,1092 Rodeo Queen DR ,92028,700000,750000,27,1979,10655,55,4/21/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,700000,1994,CRNDP2106611,2021
Sold,419 S Hastings AVE ,92833,750000,750000,61,1133,6000,12,6/3/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,649900,1960,CRPW21120592,2021
Sold,5423 Moddison ,95819,749000,749000,70,1590,6961,5,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,749000,1951,ME221065685,2021
Sold,4839 Braemar ST ,94531,729900,748000,6,2333,4791,5,6/10/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,729900,2015,ME221065671,2021
Sold,21 Cloe CT ,95835,699000,740000,21,3179,10607,5,6/10/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,699000,2000,ME221051106,2021
Sold,12 Orchard ,92618,725000,739000,44,1133,2739,4,6/11/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,725000,1977,CROC21126800,2021
Sold,1613 Sabina CIR ,93063,699999,735000,57,1835,6500,4,6/11/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,699999,1964,CRV1-6381,2021
Sold,8596 Ria Formosa WAY ,95757,639000,731000,5,2645,6033,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,639000,2016,ME221065275,2021
Sold,12714 Biola AVE ,90638,699000,715000,63,2038,7983,5,6/10/2021 0:00,6/15/2021 0:00,7/21/2021 0:00,699000,1958,CRCV21123856,2021
Sold,5421 Hirsch CIR ,95757,620000,712500,17,2650,6068,5,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,620000,2004,ME221064750,2021
Sold,28266 Alaminos DR ,91350,699999,710000,43,1547,6504,5,6/10/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,699999,1978,CNSR21127040,2021
Sold,313 New Jersey LN ,92870,715000,708000,42,1601,4000,14,6/1/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,715000,1979,CRPW21118403,2021
Sold,1068 Sardinia DR ,93905,625000,707077,2,1837,4817,6,6/9/2021 0:00,6/15/2021 0:00,6/30/2021 0:00,625000,2019,ML81848046,2021
Sold,15219 Crazy Horse AVE ,92336,700000,705000,20,2765,7975,11,6/4/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,648800,2001,CRTR21120803,2021
Sold,3175 Timberline DR ,92882,675000,701000,33,1700,5227,39,5/7/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,649000,1988,CRIG21111996,2021
Sold,855 Brennan WAY ,95023,649000,700000,3,1727,2496,4,6/11/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,649000,2018,ML81848529,2021
Sold,3102 Wiswall Ct ,94806,659000,700000,58,1047,7971,5,6/10/2021 0:00,6/15/2021 0:00,7/8/2021 0:00,659000,1963,EB40953582,2021
