MLS_Number,Street_Address,City,Zip_Code,county,County_Index,SqFtTotal,Lot_Size,BedsTotal,BathsTotal,BathsFull,BathsHalf,Year_Built
CREV21104916,29270 Morena Villa DR ,Highland,92346,San Bernardino,3,1160,1160,2,2,2,0,1996
CROC21110145,1 La Salle LN ,Ladera Ranch,92694,Orange,2,2534,6063,4,3,2,1,2003
CRSW21108934,24861 Appian WAY ,Murrieta,92562,Riverside,1,2692,8276,5,3,2,1,1998
CRNDP2105706,546 Ledge ST ,San Marcos,92078,San Diego,5,4825,27007,4,5,4,1,2017
CRIV21104492,2005 Marlborough AVE ,Riverside,92507,Riverside,1,973,5227,2,1,1,0,1927
BA321042217,330 S Jackson ,Dixon,95620,Solano,16,2025,7841,4,3,3,0,1913
CRPW21103590,4564 Ironwood ,Seal Beach,90740,Orange,2,1517,5200,3,1,1,0,1966
CRSW21103227,27962 Watermark DR ,Menifee,92585,Riverside,1,3020,8712,4,3,3,0,2006
CNSR21094735,19950 Crystal Hills LN ,,91326,Los Angeles,0,2814,5242,4,3,3,0,1989
CRCV21110648,809 Orrington AVE ,La Puente,91744,Los Angeles,0,1119,6478,3,2,2,0,1955
CRPW21118274,1059 S Summer Breeze LN ,Anaheim,92808,Orange,2,4449,11167,5,5,4,1,1999
CRDW21109108,1151 E 80th ST ,Los Angeles,90001,Los Angeles,0,1008,5670,2,1,1,0,1924
CRPW21101854,28612 Camelback RD ,Trabuco Canyon,92679,Orange,2,2513,5100,4,2,2,0,1989
CNSR21106087,19765 Azure Field DR ,Newhall,91321,Los Angeles,0,1505,4245,3,3,3,0,1988
CREV21106260,27837 St Bernard LN ,Lake Arrowhead,92352,San Bernardino,3,1736,10063,3,3,2,1,1981
CRNDP2105659,966 E Bel Air DR ,Vista,92084,San Diego,5,1845,17594,3,2,2,0,1999
CROC21103279,49 Lyon Ridge ,Aliso Viejo,92656,Orange,2,2784,4919,5,3,3,0,1998
CRNDP2105768,6715 Lago Lindo ,Rancho Santa Fe,92067,San Diego,5,8266,179467,4,5,5,0,1970
CROC21112970,9323 Bonita DR ,Cherry Valley,92223,Riverside,1,1266,44867,3,1,1,0,1954
CRIV21107486,25605 Santa Barbara ST ,Moreno Valley,92557,Riverside,1,1774,8712,3,2,2,0,1987
ME221053747,3301 St Gotthard WAY ,Ceres,95307,Stanislaus,12,1508,6098,3,2,2,0,1990
CRNDP2105990,152 Harding ST ,Oceanside,92057,San Diego,5,1135,6471,4,2,2,0,1979
CROC21103814,30 Potomac ,Irvine,92620,Orange,2,1273,4500,3,3,3,0,1985
CROC21077562,15032 Sevilla CIR ,Huntington Beach,92647,Orange,2,1274,6240,3,2,2,0,1961
CC40950459,1612 Shirley ,Pleasant Hill,94523,Contra Costa,6,1527,7200,3,2,2,0,1950
ME221053506,4380 Dorking CT ,Sacramento,95864,Sacramento,4,3963,15799,5,5,5,0,1985
CREV21105827,32758 Badger LN ,Running Springs,92382,San Bernardino,3,1892,5910,3,2,2,0,2005
CRPI21113626,1791 Nice AVE ,Grover Beach,93433,San Luis Obispo,14,1248,7186,3,2,2,0,1998
CC40950478,2666 Gill Dr ,Concord,94520,Contra Costa,6,1335,5723,3,1,1,0,1950
CRSB21113543,338 Realty ,Carson,90745,Los Angeles,0,1017,6012,3,1,1,0,1955
ML81845199,1546 Country Club BLVD ,Stockton,95204,San Joaquin,10,1288,5600,3,2,1,1,1946
ME221053552,7825 Hutton CRK ,Fair Oaks,95628,Sacramento,4,2356,9825,4,3,3,0,2019
CRP1-4760,4217 Spruce TRL ,Frazier Park,93225,Kern,32,1100,3484,2,1,1,0,2017
CNSR21106931,6201 Teesdale AVE ,North Hollywood,91606,Los Angeles,0,1847,7200,3,3,3,0,1947
CRMB21114708,1611 E 1st ST ,Los Angeles,90033,Los Angeles,0,960,3511,2,1,1,0,1905
TM21-734706,15907 Chanera AVE ,Gardena,90249,Los Angeles,0,1297,5250,3,2,2,0,1952
CRLG21105381,10 Smithcliffs RD ,Laguna Beach,92651,Orange,2,4505,10520,3,4,3,1,2000
CRV0-220007854,8494 Boise ST ,Ventura,93004,Ventura,17,1577,7140,4,3,2,1,1964
BE40949471,2191 Carbondale Cir ,Dublin,94568,Alameda,8,2212,4291,3,3,2,1,2017
CROC21105843,7 Pacific Ridge PL ,Dana Point,92629,Orange,2,7100,12545,5,7,4,3,2016
CRSB21102085,1732 W 153rd ST ,Gardena,90247,Los Angeles,0,1767,6756,4,2,1,1,1952
CRSC21111540,9230 Harvest WAY ,Atascadero,93422,San Luis Obispo,14,5177,175982,4,6,5,1,2009
CRMB21098270,9334 Wampler ST ,Pico Rivera,90660,Los Angeles,0,1456,7369,3,1,1,0,1949
CRIG21108412,6334 Southern PL ,Riverside,92504,Riverside,1,1550,2614,3,3,2,1,2007
CC40951119,16 Fallen Leaf Ter ,Orinda,94563,Contra Costa,6,4046,23750,5,5,4,1,1978
ME201903799,14864 Wood DR ,Magalia,95954,Butte,11,768,10019,2,1,1,0,1971
CC40951024,322 Albatross Ave ,Livermore,94551,Alameda,8,1269,5393,3,2,2,0,1959
ML81845979,1621 Noreen DR ,San Jose,95124,Santa Clara,7,1760,6031,4,3,2,1,1964
CNSR21107174,6804 Riesling AVE ,Palmdale,93551,Los Angeles,0,3282,14301,4,4,4,0,2008
CROC21092486,26721 Estanciero DR ,Mission Viejo,92691,Orange,2,2000,7000,3,3,2,1,1966
CROC21079948,1 Hickory Fork ,Trabuco Canyon,92679,Orange,2,5273,17777,5,5,4,1,2001
CRSW21104385,26149 Leos Trail ,Sun City,92586,Riverside,1,2015,12196,2,3,2,1,2017
CRPW21106081,10531 Lampson AVE ,Garden Grove,92840,Orange,2,1452,7216,4,1,1,0,1955
CRNDP2105596,2192 Anda Lucia WAY ,Oceanside,92056,San Diego,5,1995,5900,3,3,2,1,1990
CNSR21105972,1483 Windsor DR ,Thousand Oaks,91360,Ventura,17,2351,19686,3,2,2,0,1957
ML81844899,181 Walter Hays DR ,Palo Alto,94303,Santa Clara,7,1932,6649,3,2,2,0,1950
BA321050518,305 Oak AVE ,San Anselmo,94960,Marin,15,4798,87991,4,5,4,1,2007
ME221054155,6446 Rexford WAY ,Carmichael,95608,Sacramento,4,1456,6970,3,2,2,0,1962
ME221051096,710 Hopkins LN ,Lincoln,95648,Placer,9,1791,7880,2,2,2,0,2002
ML81845208,22025 Old Santa Cruz HWY ,Los Gatos,95033,Santa Cruz,25,2456,53532,4,3,3,0,1961
ME221054988,3573 Rolph WAY ,El Dorado Hills,95762,El Dorado,19,2655,11761,3,2,2,0,1980
ME221054065,9200 Forestberry WAY ,El Dorado Hills,95762,El Dorado,19,2828,7405,4,3,3,0,2007
CRCV21108627,13124 Putnam ST ,Whittier,90602,Los Angeles,0,1396,6009,4,2,2,0,1904
TM21-732390,3941 Walgrove AVE ,Culver City,90066,Los Angeles,0,1560,6180,3,2,2,0,1963
ME221055556,8890 Halverson DR ,Elk Grove,95624,Sacramento,4,1176,5663,3,2,2,0,1956
CNSR21106395,12155 Blix ST ,Valley Village,91607,Los Angeles,0,2201,12005,4,3,3,0,1940
CROC21116394,28437 Buena Vista ,Mission Viejo,92692,Orange,2,2679,5022,3,3,3,0,1984
BE40950504,1360 Toulon Ct ,Livermore,94551,Alameda,8,2125,6675,4,3,3,0,1997
CRSC21095904,1962 Chester LN ,Cambria,93428,San Luis Obispo,14,1000,3500,2,2,1,1,1986
CC40950332,821 32nd St ,Richmond,94804,Contra Costa,6,1245,5000,3,2,2,0,1942
CRPW21096507,4225 Marwick AVE ,Lakewood,90713,Los Angeles,0,1400,6159,3,2,2,0,1942
CRSW21112706,33490 Pembrook PL ,Yucaipa,92399,San Bernardino,3,2713,9056,4,2,2,0,2002
TM21-733248,12916 Discovery CRK ,,90094,Los Angeles,0,2798,49489,4,3,3,0,2007
CROC21104626,5532 Scotwood DR ,Rancho Palos Verdes,90275,Los Angeles,0,2374,9072,4,3,3,0,1965
CNSR21101983,28851 Deodar PL ,Saugus,91390,Los Angeles,0,1851,6205,4,3,3,0,1988
CRIV21105083,6364 Wellstone WAY ,Fontana,92336,San Bernardino,3,2419,5132,4,3,3,0,2018
ME221054855,616 Dawnridge RD ,Roseville,95678,Placer,9,1762,8276,4,2,2,0,1986
ML81845110,16954 Grapevine CT ,Morgan Hill,95037,Santa Clara,7,2714,6610,4,3,3,0,2015
ME221053724,2916 Gibson View WAY ,Antelope,95843,Sacramento,4,2289,6538,4,3,3,0,1989
CROC21096515,11 Autumn Oak ,Irvine,92604,Orange,2,1440,4512,3,2,2,0,1979
ML81844798,26726 Moody RD ,Los Altos Hills,94022,Santa Clara,7,3536,133294,4,4,4,0,1983
CNSR21101218,20130 Lorne ST ,Winnetka,91306,Los Angeles,0,1733,5450,3,1,1,0,1969
ML81845411,8475 Willow PL ,Newark,94560,Alameda,8,2200,6005,4,3,2,1,2000
CRV1-5680,175 E Carmel ,Port Hueneme,93041,Ventura,17,784,3484,1,1,1,0,1964
CRNP21129013,2 Rue Biarritz ,Newport Beach,92660,Orange,2,3949,5130,4,5,4,1,2021
ML81845287,546 Giles WAY ,San Jose,95136,Santa Clara,7,2071,3477,4,3,2,1,1997
ME221045851,621 Rimby AVE ,Lodi,95240,San Joaquin,10,1196,8002,3,1,1,0,1953
TM20-653342,3427 Victoria AVE ,Los Angeles,90016,Los Angeles,0,1666,5030,3,2,2,0,1926
CNSR21105082,8119 Natick AVE ,Panorama City,91402,Los Angeles,0,1300,6232,3,2,2,0,1953
CRSW21108328,38655 Members Club DR ,Murrieta,92563,Riverside,1,3113,9583,5,3,3,0,2004
CNSR21106707,3884 San Nicolas CT ,Newbury Park,91320,Ventura,17,1406,5272,4,2,2,0,1976
TM21-738444,1332 Douglas ST ,Los Angeles,90026,Los Angeles,0,1893,1300,3,4,4,0,2014
ME221049116,101 Rifle CT ,Roseville,95747,Placer,9,2361,7906,3,3,2,1,2018
TM21-733906,1405 Passage ST ,Palm Springs,92262,Riverside,1,2315,6970,3,2,2,0,2014
CNSR21126410,600 S Gilbert ST ,Fullerton,92833,Orange,2,1387,7200,4,2,2,0,1954
CREV21106860,56540 Carlyle DR ,Yucca Valley,92284,San Bernardino,3,1615,20625,3,2,2,0,1976
CC40950876,5425 Canyon Crest Dr. ,San Ramon,94582,Contra Costa,6,2444,8420,4,2,2,0,1988
CRIV21111802,1002 Sunset CIR ,Rialto,92376,San Bernardino,3,1278,8400,3,2,2,0,1985
CREV21104663,162 N Tippecanoe AVE ,San Bernardino,92410,San Bernardino,3,800,5350,3,1,1,0,1960
ME221055044,900 Marie Angela DR ,Tracy,95377,San Joaquin,10,2199,5502,4,3,3,0,1999
CREV21097224,11215 Little Dipper ST ,Mira Loma,91752,Riverside,1,1700,20038,4,2,2,0,1977
BA321050393,87 Upper Toyon DR ,Kentfield,94904,Marin,15,3228,19257,4,4,4,0,1937
CRPI21103169,2263 Central Park DR ,Santa Maria,93458,Santa Barbara,31,1159,4792,3,2,2,0,1994
CRBB21107829,17551 Osborne ST ,Northridge,91325,Los Angeles,0,2942,17001,4,3,3,0,1953
CROC21110811,12 Bonita Vista ,Lake Forest,92610,Orange,2,1912,4224,4,3,3,0,1991
CRPTP2103766,1203 Pinehurst RD ,Chula Vista,91915,San Diego,5,2496,7515,5,3,3,0,1995
CRPW21108538,76 Cartwheel ,Irvine,92618,Orange,2,2988,4757,3,4,2,2,2018
SF421548132,1415 Campus DR ,Berkeley,94708,Alameda,8,1150,5202,2,1,1,0,1951
ME602120,421 Walnut Ranch WAY ,Colusa,95932,Colusa,38,3356,171191,5,3,3,0,1984
TM21-753938,4206 W Mcfarlane AVE ,Burbank,91505,Los Angeles,0,1740,7013,3,3,2,1,1937
CROC21097159,25311 Dayton DR ,Lake Forest,92630,Orange,2,2260,7068,4,3,2,1,1974
CRTR21108004,12680 Dolly CT ,Corona,92880,Riverside,1,3031,11761,4,3,3,0,2005
BE40950149,5725 Cold Water Dr ,Castro Valley,94552,Alameda,8,1944,11109,3,3,2,1,1966
CRIG21107948,758 Hearst WAY ,Corona,92882,Riverside,1,2667,8276,3,3,2,1,1998
CROC21106878,5052 Sisson DR ,Huntington Beach,92649,Orange,2,1363,6100,3,2,1,1,1959
CRCV21109737,1531 Whiteoak Dr ,Perris,92571,Riverside,1,1597,5227,3,2,2,0,2003
CRSW21108113,28903 Glencoe LN ,Menifee,92584,Riverside,1,2602,6970,5,3,3,0,2003
TM21-728782,7218 W 91St ST ,Los Angeles,90045,Los Angeles,0,1600,6568,3,2,2,0,1952
CRPW21069339,281 Barnes RD ,Tustin,92782,Orange,2,2657,5095,4,3,3,0,2016
CNSR21113114,3403 Longridge ,Sherman Oaks,91423,Los Angeles,0,2610,11569,4,3,3,0,1954
ME221055859,3109 Mill Springs DR ,Stockton,95219,San Joaquin,10,1513,5001,3,2,2,0,1973
ME221055654,1115 3rd AVE ,Walnut Grove,95690,Sacramento,4,1873,7501,3,2,2,0,1945
TM21-726848,5852 Jellico AVE ,Encino,91316,Los Angeles,0,802,5629,2,1,1,0,1949
CRIG21104771,24969 Pine Creek LOOP ,Corona,92883,Riverside,1,2171,4792,3,3,2,1,2005
CRCV21108476,10026 Palo Alto Street ,Rancho Cucamonga,91730,San Bernardino,3,1434,7050,4,2,2,0,1986
CRSB21099533,26308 Senator AVE ,Harbor City,90710,Los Angeles,0,1214,7441,3,1,1,0,1950
CRLG21096379,36621 Covington CIR ,Murrieta,92563,Riverside,1,2318,10454,4,3,2,1,2004
CRSN21107396,2 Courtland CIR ,Chico,95928,Butte,11,1372,9583,4,2,2,0,1972
ME221053345,2290 El Capitan DR ,Turlock,95380,Stanislaus,12,1760,9901,3,2,2,0,1958
TM21-749056,8327 Truxton AVE ,Los Angeles,90045,Los Angeles,0,1270,6001,3,1,1,0,1941
CRPW21104508,10789 Leffingwell RD ,Norwalk,90650,Los Angeles,0,1311,5730,3,2,2,0,1952
CROC21106098,8471 Deepcliff DR ,Huntington Beach,92646,Orange,2,2269,6695,5,3,3,0,1978
BA321035526,20 Montevideo WAY ,San Rafael,94903,Marin,15,2174,9405,4,3,3,0,1966
CRP1-1186,4027 Dover RD ,La Canada Flintridge,91011,Los Angeles,0,1711,31884,3,1,1,0,1941
TM21-734032,3400 Longridge TER ,Sherman Oaks,91423,Los Angeles,0,5964,30357,6,6,5,1,2011
ML81844843,253 W Kelly AVE ,Clovis,93611,Fresno,36,1385,6000,3,2,2,0,1995
EB40950433,2 Wyman Pl ,Oakland,94619,Alameda,8,1230,6345,2,2,2,0,1951
CC40950414,120 Collins Ct. ,Pleasant Hill,94523,Contra Costa,6,1162,9240,3,1,1,0,1947
CREV21109457,2580 Carbon CT ,Colton,92324,San Bernardino,3,1661,8349,3,3,2,1,1987
ME221055795,1487 Rushing ST ,Yuba City,95993,Sutter,23,1236,9583,3,2,2,0,1965
ML81844772,17717 Lancia DR ,Morgan Hill,95037,Santa Clara,7,2727,10532,3,3,2,1,2003
CROC21108851,11316 Lindley LN ,Moreno Valley,92555,Riverside,1,2200,20473,3,2,2,0,1989
CRIV21102874,24347 Bairndale DR ,Moreno Valley,92553,Riverside,1,1949,7841,4,2,2,0,1984
CRTR21107503,42 Swift ,Lake Forest,92630,Orange,2,3130,5169,5,5,4,1,2016
ML81845086,1381 Arleen AVE ,Sunnyvale,94087,Santa Clara,7,3795,9250,6,5,4,1,1950
CRPW21110233,12297 Avenida Consentido ,San Diego,92128,San Diego,5,2764,6991,4,3,2,1,1987
CROC21112629,83 Ritz Cove DR ,Dana Point,92629,Orange,2,4300,9000,5,5,4,1,1990
ME221053320,810 Senegal CT ,El Dorado Hills,95762,El Dorado,19,2504,13068,4,4,3,1,2021
CRNP21117186,2700 Harbor View DR ,Corona Del Mar,92625,Orange,2,2945,14040,4,3,2,1,1960
ME202000241,13979 Stetson CT ,Magalia,95954,Butte,11,1248,10019,2,2,2,0,1973
BA321044051,1138 Rachael LN ,Windsor,95492,Sonoma,20,2060,8817,4,2,2,0,1996
BA321041817,613 Blarney CIR ,Vacaville,95688,Solano,16,1182,4491,3,2,2,0,1996
CRLG21110657,27275 Miraflores ,Mission Viejo,92692,Orange,2,1120,5544,3,2,2,0,1976
CRPW21108072,8652 Holly WAY ,Buena Park,90620,Orange,2,1171,5952,3,2,2,0,1955
CRPW21081823,4562 Albury AVE ,Lakewood,90713,Los Angeles,0,1866,6023,3,3,3,0,1950
CRNS21109559,124 San Rafael DR ,Paso Robles,93446,San Luis Obispo,14,1380,9000,3,2,2,0,1965
ME221051558,2510 Jacquelyn LN ,West Sacramento,95691,Yolo,26,1588,13852,3,2,2,0,1980
ME221053857,5801 Fire Poppy DR ,Elk Grove,95757,Sacramento,4,1457,6120,3,2,2,0,2004
CNSR21107044,6249 W Avenue J13 ,Lancaster,93536,Los Angeles,0,2640,8690,5,3,3,0,2005
CRIV21147860,5493 Glenhaven AVE ,Riverside,92506,Riverside,1,2496,18731,4,3,3,0,1961
CRSW21101047,758 S Barranca AVE ,Covina,91723,Los Angeles,0,1391,9899,3,2,2,0,1955
ME221053532,6823 Oaklawn WAY ,Fair Oaks,95628,Sacramento,4,1889,6534,5,3,3,0,1967
CRSW21106312,18668 Alderbrook DR ,Riverside,92508,Riverside,1,3932,10454,4,4,4,0,2005
ME221049003,7117 Compadre CT ,Carmichael,95608,Sacramento,4,1887,10319,4,2,2,0,1969
CRSW21110814,1376 Pumice LN ,Beaumont,92223,Riverside,1,1757,6098,4,2,2,0,2019
CRPW21104377,2771 N Coventry ST ,Orange,92867,Orange,2,1600,3600,3,3,2,1,1995
ME202002343,5431 Pine St ,Anderson,96007,Shasta,37,1456,21344,3,2,2,0,2006
CRNDP2105522,2854 Back Nine DR ,Borrego Springs,92004,San Diego,5,1574,7405.2,2,2,2,0,2000
ME202000861,2569 Oro Quincy HWY ,Oroville,95966,Butte,11,1688,21344,3,2,2,0,1959
CRJT21106227,60886 Natoma ,Joshua Tree,92252,San Bernardino,3,888,18233,2,1,1,0,1986
CRPW21084972,1806 E Hardwick ST ,Long Beach,90807,Los Angeles,0,861,6355,2,1,1,0,1942
CRSW21099616,25525 Brownestone WAY ,Murrieta,92563,Riverside,1,2410,8276,4,3,3,0,1988
BA321014028,807 Dizzy Gillespie WAY ,Windsor,95492,Sonoma,20,1520,4400,3,2,2,0,1999
BE40950573,183 Sonas Dr ,Hayward,94542,Alameda,8,2865,3615,3,4,2,2,2019
CRSN21102758,211 W Lindo AVE 1,Chico,95926,Butte,11,1294,19602,3,2,2,0,1949
ME221054125,3505 Melgren AVE ,Modesto,95356,Stanislaus,12,2117,5001,4,3,2,1,1989
BA321041848,365 Elder ST ,Vacaville,95688,Solano,16,1375,4792,3,2,2,0,1954
BE40949451,145 Elvira St ,Livermore,94550,Alameda,8,1670,6500,4,2,2,0,1966
ME221054567,3168 Radiant WAY ,Roseville,95747,Placer,9,2527,6003,4,3,3,0,2018
TM21-732142,1307 Orange Grove AVE ,West Hollywood,90046,Los Angeles,0,2163,7550,3,3,2,1,1919
ME221054438,10369 Spiva RD ,Sacramento,95829,Sacramento,4,2158,214315,3,3,2,1,1974
ME221054722,2050 Jenni LN ,Tracy,95377,San Joaquin,10,2503,7575,4,3,2,1,2002
CROC21084891,31381 Paseo Riobo ,San Juan Capistrano,92675,Orange,2,4950,41421,6,6,5,1,1988
CC40951705,692 Hamilton Ct ,Brentwood,94513,Contra Costa,6,3495,6400,4,4,3,1,2017
CRIV21110054,19741 Mt Wasatch DR ,Riverside,92508,Riverside,1,2032,7405,3,2,2,0,2003
ME221053207,7220 Flamingo WAY ,Sacramento,95828,Sacramento,4,1279,6970,3,2,2,0,1967
ME221054653,3613 Kodiak WAY ,Antelope,95843,Sacramento,4,1206,6599,3,2,2,0,1984
ME221055619,1567 Hiawatha AVE ,Stockton,95205,San Joaquin,10,1378,5624,3,2,2,0,1920
ML81844917,1255 Eagle Hill RD ,Royal Oaks,95076,Santa Cruz,25,2016,108900,3,4,3,1,1983
CNSR21107551,22054 Leadwell ST ,Canoga Park,91303,Los Angeles,0,3206,6785,6,3,3,0,1925
CC40950596,1849 Madison Ct ,Concord,94521,Contra Costa,6,2321,8000,4,3,3,0,1962
ML81844347,6270 Mayhews Landing RD ,Newark,94560,Alameda,8,942,5350,3,1,1,0,1953
CC40958076,8452 Deervale Rd ,Dublin,94568,Alameda,8,1116,6555,3,2,2,0,1960
ME221049183,2502 Clemson DR ,Davis,95618,Yolo,26,1644,5985,4,2,2,0,1966
ME221057750,159 Mulholand DR ,Ripon,95366,San Joaquin,10,1844,8969,3,2,2,0,1979
ME221052011,4210 Silver Crest AVE ,Sacramento,95821,Sacramento,4,1774,10019,3,3,3,0,1960
ML81846034,1680 W Hedding ST ,San Jose,95126,Santa Clara,7,3304,12458,6,5,4,1,1949
BE40950369,3281 Lantern Way ,San Jose,95111,Santa Clara,7,1742,5000,4,4,3,1,1977
CRCV21106144,2610 Partridge PL ,La Verne,91750,Los Angeles,0,2807,9097,4,4,3,1,1988
ML81844346,16653 Shannon RD ,Los Gatos,95032,Santa Clara,7,4588,10035,4,5,4,1,2004
ME221055052,2909 Springdale LN ,San Ramon,94583,Contra Costa,6,1707,7100,3,2,2,0,1971
ME221055653,3250 Nathrop WAY ,Rancho Cordova,95670,Sacramento,4,1994,3498,3,3,3,0,2017
CNSR21106017,8901 Sophia AVE ,North Hills,91343,Los Angeles,0,2108,10065,3,2,2,0,1966
SF421541441,666 Rockdale DR ,San Francisco,94127,San Francisco,21,1940,3310,4,2,2,0,1930
CRIG21106753,26873 Contignac DR ,Murrieta,92562,Riverside,1,1935,12197,4,3,2,1,1988
CRNDP2107355,2482 Country View ,Escondido,92026,San Diego,5,1741,7261,3,3,2,1,1993
ME221053109,7382 Farm Dale WAY ,Sacramento,95831,Sacramento,4,1767,8276,3,2,2,0,1974
CRCV21105555,6822 Foxtail CT ,Rancho Cucamonga,91739,San Bernardino,3,2860,28369,4,3,3,0,2004
ME221055179,16099 Airport RD ,Nevada City,95959,Nevada,27,3145,659063,4,3,3,0,1991
CRMD21110279,126 Harding ST ,Madera,93638,Madera,28,1008,6300,3,1,1,0,1962
CRIV21101903,1181 Tiger Tail DR ,Riverside,92506,Riverside,1,1778,13939,4,3,2,1,1978
CRSW21097154,35767 Via Las Ramblas ,Temecula,92592,Riverside,1,5545,209088,5,6,5,1,2006
BE40950912,566 Lakewood Cir ,Walnut Creek,94598,Contra Costa,6,1239,8330,2,2,2,0,1953
TM21-732282,9193 Middlefield DR ,Riverside,92508,Riverside,1,2340,6970,5,3,3,0,1989
ME221051012,2222 Katzakian WAY ,Lodi,95242,San Joaquin,10,2880,5798,5,3,2,1,2006
ME221047682,2328 Willow ,Stockton,95205,San Joaquin,10,650,11252,2,1,1,0,1943
ME221053555,6932 Kaplan WAY ,Citrus Heights,95621,Sacramento,4,1311,6970,3,2,2,0,1974
CRCV21108994,13250 Ivanpah RD ,Apple Valley,92308,San Bernardino,3,2083,20500,4,2,2,0,2000
CRCV21099833,7034 Swiss ST ,Chino,91710,San Bernardino,3,1456,3040,3,3,2,1,2004
CRMD21105813,329 S Wolftrap ST ,Madera,93637,Madera,28,1730,6128,4,2,2,0,2011
CRPW21044877,1042 N Sacramento ST ,Orange,92867,Orange,2,1472,9542,3,2,2,0,1960
CRCV21098957,13608 Sagemont CT ,Corona,92880,Riverside,1,3580,8712,5,3,3,0,2005
CRMC21108065,1805 calimyrna ,Merced,95340,Merced,22,2129,6098,5,2,1,1,1940
ML81844885,1484 Chukar CT ,Sunnyvale,94087,Santa Clara,7,1880,9583,4,2,2,0,1971
BE40950423,5599 Gold Creek Dr ,Castro Valley,94552,Alameda,8,1871,5693,3,2,2,0,1995
ML81844770,1015 Fern AVE ,Felton,95018,Santa Cruz,25,1235,23784,3,2,2,0,1956
CRNDP2105916,804 Clark Ave. ,Encinitas,92024,San Diego,5,1204,18000,3,2,2,0,1964
CC40951221,319 Liveoak Ct ,Martinez,94553,Contra Costa,6,2164,4200,5,3,2,1,1996
CRSP21017713,578 Honolulu AVE ,Oceano,93445,San Luis Obispo,14,870,5200,2,1,1,0,1948
TM21-734930,3822 Mound View AVE ,Studio City,91604,Los Angeles,0,3574,6744,4,5,5,0,1935
CRNDP2107469,5379 Swarthmore ST ,La Mesa,91942,San Diego,5,1200,9000,4,2,2,0,1964
CRNDP2105625,6410 Camino Del Parque ,Carlsbad,92011,San Diego,5,851,3469,2,1,1,0,1973
ML81844510,20775 Scofield DR ,Cupertino,95014,Santa Clara,7,1913,7686,4,3,3,0,1961
CRPW21107371,11184 Hamal AVE ,Mira Loma,91752,Riverside,1,1669,20038,3,2,2,0,1979
CRPW21098747,74130 El Cortez WAY ,Palm Desert,92260,Riverside,1,1912,6970,3,2,2,0,1961
CC40951167,1784 Gabriella Ln ,Brentwood,94513,Contra Costa,6,3593,11532,5,4,4,0,2005
CROC21128543,18 Knotty Oak CIR ,Trabuco Canyon,92679,Orange,2,4840,10730,5,5,4,1,2001
CRPW21074621,17091 Regulus DR ,Yorba Linda,92886,Orange,2,1752,7626,4,1,1,0,1962
CRNDP2105583,1425 Clarence DR ,Vista,92084,San Diego,5,1682,17142,3,2,2,0,1958
ME221056416,3363 Colchester AVE ,Sacramento,95834,Sacramento,4,1618,2322,3,3,2,1,2005
ML81844836,22 Nacional ST ,Salinas,93901,Monterey,24,1541,6000,3,2,2,0,1949
BA321044290,120 Keppel WAY ,Cotati,94931,Sonoma,20,1950,7514,4,3,3,0,1989
ME221054085,7733 Timberrose WAY ,Roseville,95747,Placer,9,1343,5236,2,2,2,0,1998
CRPTP2103451,167 Twin Oaks CIR ,Chula Vista,91910,San Diego,5,1107,6700,3,1,1,0,1947
CRV1-6000,2654 Traditions Loop LOOP ,Paso Robles,93446,San Luis Obispo,14,1573,5250,2,2,2,0,2005
CRPTP2103484,2164 Greencrest ,El Cajon,92019,San Diego,5,1047,3000,2,2,2,0,1982
CROC21108747,28205 La Bajada ,Laguna Niguel,92677,Orange,2,1828,5250,3,3,2,1,1989
BE40950336,4542 Renato Ct ,Fremont,94536,Alameda,8,1802,7445,3,2,2,0,1966
CRCV21109774,12940 Evermay CT ,Rancho Cucamonga,91739,San Bernardino,3,4032,8941,4,3,3,0,2006
CNSR21105316,74156 Via Pellestrina ,Palm Desert,92260,Riverside,1,2952,9583,4,3,2,1,2004
EB40950471,2944 Frye St ,Oakland,94602,Alameda,8,1456,7350,2,1,1,0,1947
ML81844489,1069 Banyan WAY ,Pacifica,94044,San Mateo,13,1570,11607,4,3,3,0,1964
CREV21088807,300 E Country Club BLVD ,Big Bear City,92314,San Bernardino,3,1260,5000,1,2,1,1,1968
BE40950144,6031 Laurel Creek Dr ,Pleasanton,94588,Alameda,8,4771,18760,5,5,4,1,1999
CRIG21104547,12887 December CT ,Riverside,92503,Riverside,1,1623,9148,3,3,2,1,1988
CRPW21089231,337 N Ash ST ,Orange,92868,Orange,2,1609,6655,4,3,3,0,1959
CRIG21111760,8106 Windsor AVE ,Hesperia,92345,San Bernardino,3,1833,19000,4,2,2,0,2004
ME221050865,900 Cross ST ,Woodland,95695,Yolo,26,1323,9840,3,2,2,0,1953
CRMD21137634,1007 Danielle ST ,Chowchilla,93610,Madera,28,1540,7405,3,2,2,0,1995
CRND21104590,40816 Cebu DR ,Temecula,92591,Riverside,1,2004,11326,3,2,2,0,2003
CNSR21107139,19113 Village 19 19,Camarillo,93012,Ventura,17,1441,3049,2,2,2,0,1978
CRPW21085572,23023 Haddock ST ,Diamond Bar,91765,Los Angeles,0,1701,6960,3,1,1,0,1973
CRCV21107906,11335 Mount Abbott CT ,Rancho Cucamonga,91737,San Bernardino,3,1434,6000,3,2,2,0,1986
