zip_code,county
95925,Yuba
94041,Santa Clara
95639,Sacramento
92104,San Diego
91207,Los Angeles
91789,Los Angeles
95476,Sonoma
91767,Los Angeles
91770,Los Angeles
92091,San Diego
91790,Los Angeles
91732,Los Angeles
91775,Los Angeles
91977,San Diego
91030,Los Angeles
92501,Riverside
91307,Los Angeles
91764,San Bernardino
91104,Los Angeles
91206,Los Angeles
91321,Los Angeles
91351,Los Angeles
91606,Los Angeles
95306,Mariposa
95350,Stanislaus
95825,Sacramento
91766,Los Angeles
93962,Monterey
94965,Marin
90042,Los Angeles
95138,Santa Clara
91803,Los Angeles
95485,Lake
95828,Sacramento
95957,Sutter
94027,San Mateo
92103,San Diego
92365,San Bernardino
91020,Los Angeles
95528,Humboldt
95540,Humboldt
95717,Placer
94564,Contra Costa
95824,Sacramento
94545,Alameda
94708,Alameda
95017,Santa Cruz
95932,Colusa
95955,Colusa
95970,Colusa
94305,Santa Clara
94403,San Mateo
94572,Contra Costa
94569,Contra Costa
95228,Calaveras
95405,Sonoma
95714,Placer
94605,Alameda
95935,Yuba
95230,San Joaquin
95956,Plumas
94303,Santa Clara
94710,Alameda
94970,Marin
92673,Orange
95436,Sonoma
95451,Lake
95531,Del Norte
95701,Placer
95614,El Dorado
95006,Santa Cruz
95120,Santa Clara
95315,Merced
95328,Stanislaus
95912,Colusa
94612,Alameda
94706,Alameda
94621,Alameda
94117,San Francisco
94960,Marin
95673,Sacramento
95993,Sutter
95983,Plumas
94589,Solano
95043,San Benito
95019,Santa Cruz
95703,Placer
95942,Butte
94517,Contra Costa
94574,Napa
95003,Santa Cruz
95030,Santa Clara
95037,Santa Clara
95242,San Joaquin
95258,San Joaquin
95346,Tuolumne
95843,Sacramento
95950,Colusa
94044,San Mateo
90062,Los Angeles
95004,Monterey
92054,San Diego
95736,Placer
95685,Amador
90303,Los Angeles
90027,Los Angeles
90278,Los Angeles
90011,Los Angeles
90033,Los Angeles
90038,Los Angeles
95412,Sonoma
92314,San Bernardino
95721,El Dorado
95482,Mendocino
95559,Humboldt
95564,Humboldt
95619,El Dorado
92881,Riverside
90249,Los Angeles
90023,Los Angeles
90262,Los Angeles
90265,Los Angeles
90304,Los Angeles
90701,Los Angeles
95567,Del Norte
95441,Sonoma
95608,Sacramento
95975,Nevada
90003,Los Angeles
90260,Los Angeles
90680,Orange
95470,Mendocino
95537,Humboldt
95735,El Dorado
95127,Santa Clara
90211,Los Angeles
90505,Los Angeles
95550,Humboldt
95129,Santa Clara
95205,San Joaquin
95636,El Dorado
93618,Tulare
90403,Los Angeles
90255,Los Angeles
95503,Humboldt
92040,San Diego
92321,San Bernardino
95642,Amador
95648,Placer
95715,Placer
95820,Sacramento
95986,Nevada
90291,Los Angeles
90056,Los Angeles
92648,Orange
92253,Riverside
92656,Orange
92832,Orange
92203,Riverside
92352,San Bernardino
92374,San Bernardino
92570,Riverside
92677,Orange
92503,Riverside
92285,San Bernardino
92026,San Diego
92614,Orange
92647,Orange
92316,San Bernardino
92868,Orange
92009,San Diego
92057,San Diego
91607,Los Angeles
92250,Imperial
92604,Orange
92239,Riverside
91934,San Diego
91016,Los Angeles
91711,Los Angeles
91942,San Diego
92662,Orange
92254,Riverside
92804,Orange
92347,San Bernardino
92359,San Bernardino
92532,Riverside
92273,Imperial
92404,San Bernardino
92844,Orange
92861,Orange
92268,San Bernardino
92626,Orange
92646,Orange
94535,Solano
92555,Riverside
92231,Imperial
92311,San Bernardino
92833,Orange
92663,Orange
92676,Orange
92014,San Diego
92082,San Diego
92544,Riverside
91006,Los Angeles
91302,Los Angeles
91902,San Diego
94963,Marin
91406,Los Angeles
91978,San Diego
93652,Fresno
93730,Fresno
93426,San Luis Obispo
94551,Alameda
91784,San Bernardino
91306,Los Angeles
94930,Marin
93108,Santa Barbara
93043,Ventura
91108,Los Angeles
94503,Napa
94534,Solano
91304,Los Angeles
91335,Los Angeles
91303,Los Angeles
91107,Los Angeles
92220,Riverside
94063,San Mateo
94592,Solano
94587,Alameda
94720,Alameda
90010,Los Angeles
94561,Contra Costa
94505,Contra Costa
94531,Contra Costa
94613,Alameda
94957,Marin
91962,San Diego
93932,Monterey
93003,Ventura
93603,Tulare
93033,Ventura
93619,Fresno
92122,San Diego
92308,San Bernardino
91932,San Diego
94548,Contra Costa
95076,Santa Cruz
91773,Los Angeles
91342,Los Angeles
91106,Los Angeles
91948,San Diego
94954,Sonoma
93245,Kings
93036,Ventura
94025,San Mateo
94850,Contra Costa
95046,Santa Clara
94133,San Francisco
91104,Los Angeles
91042,Los Angeles
95430,Sonoma
95552,Trinity
95920,Glenn
95669,Amador
91963,San Diego
93272,Tulare
92590,Riverside
93286,Tulare
93221,Tulare
94941,Marin
91344,Los Angeles
92562,Riverside
92011,San Diego
93402,San Luis Obispo
92657,Orange
93446,San Luis Obispo
93230,Kings
93401,San Luis Obispo
94502,Alameda
92058,San Diego
92145,San Diego
92344,San Bernardino
92587,Riverside
91770,Los Angeles
92883,Riverside
92536,Riverside
91977,San Diego
95928,Butte
92066,San Diego
92075,San Diego
91775,Los Angeles
91020,Los Angeles
91206,Los Angeles
95524,Humboldt
95350,Stanislaus
95919,Yuba
93727,Fresno
94041,Santa Clara
92333,San Bernardino
92501,Riverside
91007,Los Angeles
91101,Los Angeles
95307,Stanislaus
95528,Humboldt
95678,Placer
95842,Sacramento
93962,Monterey
92104,San Diego
95237,San Joaquin
92845,Orange
92078,San Diego
94115,San Francisco
94539,Alameda
92135,San Diego
93637,Madera
94107,San Francisco
92378,San Bernardino
92394,San Bernardino
93249,Kern
92324,San Bernardino
92341,San Bernardino
92801,Orange
93428,San Luis Obispo
91701,San Bernardino
93222,Kern
93234,Fresno
92377,San Bernardino
92507,Riverside
92309,San Bernardino
92841,Orange
92865,Orange
92548,Riverside
92259,Imperial
92651,Orange
92627,Orange
93207,Tulare
93204,Kings
93266,Kings
93434,Santa Barbara
92139,San Diego
94002,San Mateo
94103,San Francisco
94104,San Francisco
92010,San Diego
93201,Tulare
90630,Orange
92019,San Diego
92081,San Diego
90025,Los Angeles
90623,Orange
92173,San Diego
94129,San Francisco
94568,Alameda
92780,Orange
92678,Orange
92134,San Diego
92140,San Diego
92630,Orange
93205,Kern
93427,Santa Barbara
93451,San Luis Obispo
95322,Merced
95020,Santa Clara
95303,Merced
95318,Mariposa
95831,Sacramento
95351,Stanislaus
95005,Santa Cruz
95131,Santa Clara
95815,Sacramento
95742,Sacramento
95565,Humboldt
95665,Amador
95930,Butte
96044,Siskiyou
96025,Siskiyou
95372,Tuolumne
95075,San Benito
95457,Lake
95219,San Joaquin
95220,San Joaquin
96052,Trinity
96101,Modoc
96008,Shasta
95686,San Joaquin
95829,Sacramento
95914,Butte
96021,Tehama
95627,Yolo
95121,Santa Clara
95543,Del Norte
95568,Siskiyou
95442,Sonoma
95312,Merced
95111,Santa Clara
95124,Santa Clara
95465,Sonoma
95460,Mendocino
95542,Humboldt
95677,Placer
95625,Solano
95013,Santa Clara
96055,Tehama
95133,Santa Clara
95374,Merced
95232,Calaveras
95023,San Benito
95653,Yolo
95073,Santa Cruz
95223,Calaveras
95571,Humboldt
95585,Mendocino
95838,Sacramento
95421,Sonoma
96013,Shasta
96134,Modoc
95728,Nevada
96111,Nevada
96047,Shasta
96104,Modoc
96096,Shasta
95458,Lake
95680,Sacramento
96097,Siskiyou
95690,Sacramento
96039,Siskiyou
96046,Trinity
96062,Shasta
96076,Trinity
95435,Lake
96020,Plumas
95070,Santa Clara
95693,Sacramento
95949,Nevada
96135,Plumas
96041,Trinity
96103,Plumas
96125,Sierra
96137,Plumas
96115,Modoc
95811,Sacramento
95211,San Joaquin
95652,Sacramento
95724,Nevada
95638,Sacramento
95589,Humboldt
96133,Mono
96105,Plumas
96088,Shasta
95361,Stanislaus
95699,Amador
95757,Sacramento
96017,Shasta
95758,Sacramento
95658,Placer
95726,El Dorado
96019,Shasta
96010,Trinity
96063,Tehama
96122,Plumas
95681,Placer
95864,Sacramento
95934,Plumas
96121,Lassen
95450,Sonoma
96048,Trinity
95663,Placer
95407,Sonoma
95488,Mendocino
90742,Orange
90743,Orange
90706,Los Angeles
90095,Los Angeles
90831,Los Angeles
94546,Alameda
94131,San Francisco
95471,Sonoma
95428,Mendocino
95511,Humboldt
95388,Merced
95033,Santa Cruz
90035,Los Angeles
90212,Los Angeles
90245,Los Angeles
90606,Los Angeles
96059,Tehama
96140,Placer
95251,Calaveras
95370,Tuolumne
96073,Shasta
95333,Merced
95338,Mariposa
91706,Los Angeles
90029,Los Angeles
90201,Los Angeles
91761,San Bernardino
91343,Los Angeles
91604,Los Angeles
91608,Los Angeles
91602,Los Angeles
93953,Monterey
93283,Kern
92114,San Diego
92274,Riverside
91324,Los Angeles
95345,Mariposa
93928,Monterey
93064,Ventura
93592,San Bernardino
93611,Fresno
94607,Alameda
94022,Santa Clara
94582,Contra Costa
95122,Santa Clara
90740,Orange
90094,Los Angeles
94518,Contra Costa
95236,San Joaquin
95822,Sacramento
95369,Merced
96069,Shasta
95463,Mendocino
95468,Mendocino
96024,Trinity
96003,Shasta
95562,Humboldt
95135,Santa Clara
95420,Mendocino
95449,Mendocino
95018,Santa Cruz
95348,Merced
95358,Stanislaus
95947,Plumas
95062,Santa Cruz
95549,Humboldt
96027,Siskiyou
96035,Tehama
96080,Tehama
96107,Mono
95551,Humboldt
95974,Butte
95224,Calaveras
95340,Merced
95444,Sonoma
95556,Humboldt
95354,Stanislaus
90254,Los Angeles
90710,Los Angeles
95254,Calaveras
95360,Stanislaus
96150,El Dorado
96087,Shasta
95007,Santa Cruz
94530,Contra Costa
94577,Alameda
94526,Contra Costa
95376,San Joaquin
92518,Riverside
95126,Santa Clara
96114,Lassen
90605,Los Angeles
90280,Los Angeles
90250,Los Angeles
90601,Los Angeles
94087,Santa Clara
95379,Tuolumne
95134,Santa Clara
96142,El Dorado
96015,Modoc
94541,Alameda
93305,Kern
92338,San Bernardino
93452,San Luis Obispo
93656,Fresno
93610,Madera
93704,Fresno
92277,San Bernardino
92028,San Diego
92282,Riverside
92382,San Bernardino
92411,San Bernardino
90815,Los Angeles
93202,Kings
93223,Tulare
92267,San Bernardino
92691,Orange
92101,San Diego
92243,Imperial
92266,Imperial
90814,Los Angeles
94702,Alameda
94014,San Mateo
93551,Los Angeles
93662,Fresno
93905,Monterey
92109,San Diego
92301,San Bernardino
92007,San Diego
91915,San Diego
92586,Riverside
92843,Orange
92037,San Diego
92256,San Bernardino
92036,San Diego
91377,Ventura
92386,San Bernardino
92610,Orange
95555,Humboldt
91008,Los Angeles
92870,Orange
92629,Orange
92025,San Diego
92128,San Diego
92003,San Diego
92129,San Diego
94020,San Mateo
93703,Fresno
93528,Kern
93563,Los Angeles
92121,San Diego
92107,San Diego
92024,San Diego
92252,San Bernardino
94706,Alameda
93640,Fresno
90602,Los Angeles
93624,Fresno
93244,Tulare
93432,San Luis Obispo
95623,El Dorado
95946,Nevada
95965,Butte
95230,San Joaquin
95231,San Joaquin
95246,Calaveras
94028,San Mateo
92808,Orange
94923,Sonoma
94939,Marin
94512,Solano
94710,Alameda
94801,Contra Costa
95380,Stanislaus
95646,Amador
95955,Colusa
94938,Marin
94545,Alameda
95979,Colusa
95043,San Benito
93702,Fresno
92119,San Diego
92241,Riverside
90071,Los Angeles
94904,Marin
93441,Santa Barbara
93602,Fresno
92111,San Diego
92278,San Bernardino
92320,Riverside
92530,Riverside
93647,Tulare
90504,Los Angeles
95526,Humboldt
95937,Yolo
92260,Riverside
92304,San Bernardino
93015,Ventura
93277,Tulare
93433,San Luis Obispo
93605,Fresno
93908,Monterey
92249,Imperial
92257,Imperial
92264,Riverside
92105,San Diego
93667,Fresno
94511,Contra Costa
93307,Kern
93608,Fresno
93212,Kings
90022,Los Angeles
94533,Solano
95409,Sonoma
90232,Los Angeles
92236,Riverside
93304,Kern
93618,Tulare
93925,Monterey
94132,San Francisco
93274,Tulare
95387,Stanislaus
90065,Los Angeles
90275,Los Angeles
90806,Los Angeles
90501,Los Angeles
90019,Los Angeles
90028,Los Angeles
94929,Marin
93728,Fresno
93261,Tulare
90301,Los Angeles
93660,Fresno
94304,Santa Clara
93536,Los Angeles
93673,Tulare
93711,Fresno
93422,San Luis Obispo
95403,Sonoma
95423,Lake
90638,Los Angeles
90037,Los Angeles
92130,San Diego
93270,Tulare
94110,San Francisco
94112,San Francisco
90057,Los Angeles
93461,San Luis Obispo
93526,Inyo
93267,Tulare
93276,Kern
90008,Los Angeles
90016,Los Angeles
90248,Los Angeles
90270,Los Angeles
90061,Los Angeles
90066,Los Angeles
90723,Los Angeles
95459,Mendocino
94538,Alameda
92708,Orange
92328,Inyo
91403,Los Angeles
91763,San Bernardino
91765,Los Angeles
91356,Los Angeles
94402,San Mateo
94563,Contra Costa
94578,Alameda
92397,San Bernardino
92591,Riverside
91739,San Bernardino
95525,Humboldt
95573,Humboldt
91754,Los Angeles
91792,Los Angeles
91746,Los Angeles
91316,Los Angeles
92806,Orange
91737,San Bernardino
91780,Los Angeles
91917,San Diego
91750,Los Angeles
95454,Mendocino
91741,Los Angeles
93306,Kern
90731,Los Angeles
93260,Tulare
90660,Los Angeles
91759,San Bernardino
91390,Los Angeles
92372,San Bernardino
92505,Riverside
92543,Riverside
91945,San Diego
91752,Riverside
91709,San Bernardino
95673,Sacramento
91740,Los Angeles
94080,San Mateo
94519,Contra Costa
91210,Los Angeles
91745,Los Angeles
91501,Los Angeles
91762,San Bernardino
92549,Riverside
92563,Riverside
91506,Los Angeles
91731,Los Angeles
91733,Los Angeles
93215,Kern
90002,Los Angeles
90701,Los Angeles
93067,Santa Barbara
93225,Kern
93622,Fresno
93531,Kern
93666,Tulare
94973,Marin
94596,Contra Costa
94610,Alameda
93203,Kern
94609,Alameda
90056,Los Angeles
93271,Tulare
93529,Mono
93954,Monterey
91010,Los Angeles
94571,Solano
93553,Los Angeles
93721,Fresno
93239,Kings
93241,Kern
93442,San Luis Obispo
93541,Mono
91364,Los Angeles
90805,Los Angeles
95019,Santa Cruz
90046,Los Angeles
90265,Los Angeles
90040,Los Angeles
95514,Humboldt
95661,Placer
95975,Nevada
90023,Los Angeles
90262,Los Angeles
90220,Los Angeles
90011,Los Angeles
90033,Los Angeles
94922,Sonoma
95472,Sonoma
95482,Mendocino
95503,Humboldt
95519,Humboldt
95608,Sacramento
92040,San Diego
95129,Santa Clara
95685,Amador
95903,Yuba
95119,Santa Clara
90403,Los Angeles
90015,Los Angeles
91941,San Diego
95674,Sutter
92802,Orange
92705,Orange
91730,San Bernardino
91790,Los Angeles
95943,Glenn
94940,Marin
94015,San Mateo
92118,San Diego
92083,San Diego
91606,Los Angeles
91786,San Bernardino
95637,Yolo
92091,San Diego
92103,San Diego
92113,San Diego
91320,Ventura
91321,Los Angeles
91755,Los Angeles
95629,Amador
95830,Sacramento
91776,Los Angeles
91367,Los Angeles
94558,Napa
92336,San Bernardino
93445,San Luis Obispo
93463,Santa Barbara
93927,Monterey
93066,Ventura
93208,Tulare
93243,Kern
93250,Kern
93650,Fresno
93514,Inyo
91354,Los Angeles
94946,Marin
93615,Tulare
93301,Kern
95006,Santa Cruz
93268,Kern
93219,Tulare
93534,Los Angeles
93920,Monterey
93437,Santa Barbara
93549,Inyo
94564,Contra Costa
94027,San Mateo
91207,Los Angeles
91789,Los Angeles
95257,Calaveras
95560,Humboldt
95030,Santa Clara
95944,Sierra
95337,San Joaquin
94403,San Mateo
94506,Contra Costa
94952,Sonoma
94550,Alameda
95405,Sonoma
95664,El Dorado
95328,Stanislaus
94044,San Mateo
92823,Orange
95003,Santa Cruz
95247,Calaveras
95045,San Benito
95703,Placer
95926,Butte
95932,Colusa
95950,Colusa
95987,Colusa
94517,Contra Costa
94574,Napa
94621,Alameda
92672,Orange
92673,Orange
95981,Yuba
95956,Plumas
94105,San Francisco
94510,Solano
94947,Marin
94542,Alameda
95017,Santa Cruz
95037,Santa Clara
95301,Merced
95389,Mariposa
95412,Sonoma
95714,Placer
95817,Sacramento
95993,Sutter
95228,Calaveras
94040,Santa Clara
94303,Santa Clara
94605,Alameda
94945,Marin
92661,Orange
95824,Sacramento
94569,Contra Costa
95012,Monterey
95960,Nevada
95694,Yolo
95917,Butte
95959,Nevada
90266,Los Angeles
95636,El Dorado
95735,El Dorado
95916,Butte
95954,Butte
90007,Los Angeles
90039,Los Angeles
92321,San Bernardino
95641,Sacramento
95837,Sacramento
95675,Amador
95971,Plumas
90278,Los Angeles
95683,Sacramento
95567,Del Norte
95603,Placer
95004,Monterey
92054,San Diego
95832,Sacramento
90020,Los Angeles
95441,Sonoma
90042,Los Angeles
90047,Los Angeles
92881,Riverside
95814,Sacramento
95969,Butte
95559,Humboldt
95346,Tuolumne
95365,Merced
95431,Sonoma
95531,Del Norte
95536,Humboldt
92310,San Bernardino
95670,Sacramento
95612,Yolo
90292,Los Angeles
90650,Los Angeles
90680,Orange
90802,Los Angeles
94086,Santa Clara
90006,Los Angeles
95736,Placer
95614,El Dorado
95945,Nevada
90003,Los Angeles
90027,Los Angeles
90077,Los Angeles
90505,Los Angeles
90621,Orange
90014,Los Angeles
95602,Placer
95624,Sacramento
91001,Los Angeles
92029,San Diego
92067,San Diego
93242,Fresno
92551,Riverside
92553,Riverside
92703,Orange
92612,Orange
92131,San Diego
92258,Riverside
91748,Los Angeles
91355,Los Angeles
91401,Los Angeles
92407,San Bernardino
93258,Tulare
93314,Kern
94585,Solano
94573,Napa
91905,San Diego
91913,San Diego
94951,Sonoma
93023,Ventura
93042,Ventura
93524,Kern
92120,San Diego
92233,Imperial
93001,Ventura
92345,San Bernardino
92692,Orange
91950,San Diego
93022,Ventura
92342,San Bernardino
92405,San Bernardino
92124,San Diego
92275,Imperial
92358,San Bernardino
92707,Orange
92102,San Diego
92373,San Bernardino
94516,Contra Costa
93041,Ventura
92567,Riverside
92346,San Bernardino
92399,San Bernardino
93013,Santa Barbara
91901,San Diego
92230,Riverside
92821,Orange
92866,Orange
92284,San Bernardino
95621,Sacramento
90079,Los Angeles
91722,Los Angeles
91423,Los Angeles
93636,Madera
93943,Monterey
94158,San Francisco
91024,Los Angeles
91502,Los Angeles
93449,San Luis Obispo
93628,Fresno
94021,San Mateo
90031,Los Angeles
90059,Los Angeles
94521,Contra Costa
94306,Santa Clara
94547,Contra Costa
95226,Calaveras
95329,Tuolumne
95417,Mendocino
96124,Sierra
96143,Placer
90089,Los Angeles
90090,Los Angeles
90747,Los Angeles
94116,San Francisco
94536,Alameda
95118,Santa Clara
94528,Contra Costa
91702,Los Angeles
91710,San Bernardino
92154,San Diego
91910,San Diego
91105,Los Angeles
91906,San Diego
94806,Contra Costa
94903,Marin
93545,Inyo
93623,Mariposa
94085,Santa Clara
92879,Riverside
90024,Los Angeles
92115,San Diego
94611,Alameda
94709,Alameda
94575,Contra Costa
95010,Santa Cruz
91331,Los Angeles
93103,Santa Barbara
93723,Fresno
94588,Alameda
94123,San Francisco
92867,Orange
92886,Orange
92132,San Diego
92147,San Diego
93429,Santa Barbara
93240,Kern
93312,Kern
92223,Riverside
92395,San Bernardino
93308,Kern
93224,Kern
90242,Los Angeles
94949,Marin
94804,Contra Costa
93309,Kern
93238,Kern
93535,Los Angeles
93555,Kern
93926,Monterey
94507,Contra Costa
94523,Contra Costa
94127,San Francisco
92880,Riverside
92322,San Bernardino
92385,San Bernardino
92391,San Bernardino
92637,Orange
93440,Santa Barbara
93543,Los Angeles
93630,Fresno
93631,Fresno
93641,Fresno
94972,Sonoma
94130,San Francisco
94544,Alameda
94501,Alameda
92596,Riverside
92055,San Diego
92155,San Diego
92617,Orange
93430,San Luis Obispo
92620,Orange
93063,Ventura
93517,Mono
93604,Madera
90620,Orange
94933,Marin
94920,Marin
94019,San Mateo
94037,San Mateo
94619,Alameda
91505,Los Angeles
92782,Orange
92831,Orange
92655,Orange
92368,San Bernardino
91914,San Diego
91935,San Diego
91405,Los Angeles
92364,San Bernardino
92313,San Bernardino
92860,Riverside
92061,San Diego
92281,Imperial
92262,Riverside
93021,Ventura
91011,Los Angeles
91201,Los Angeles
92354,San Bernardino
92869,Orange
92332,San Bernardino
95595,Trinity
92653,Orange
92807,Orange
91384,Los Angeles
92240,Riverside
92280,San Bernardino
92117,San Diego
92660,Orange
93251,Kern
93265,Tulare
94956,Marin
94124,San Francisco
94024,Santa Clara
94925,Marin
92603,Orange
93285,Kern
93109,Santa Barbara
93544,Los Angeles
93643,Madera
94074,San Mateo
94514,Contra Costa
94005,San Mateo
94128,San Mateo
94525,Contra Costa
94549,Contra Costa
93004,Ventura
93247,Tulare
92337,San Bernardino
92376,San Bernardino
92225,Riverside
92234,Riverside
96086,Siskiyou
95746,Placer
95632,Sacramento
95651,El Dorado
95645,Sutter
95553,Humboldt
95377,San Joaquin
95527,Trinity
95640,Amador
96022,Tehama
95616,Yolo
95679,Yolo
95698,Yolo
95382,Stanislaus
95833,Sacramento
96145,Placer
96011,Shasta
96075,Tehama
95375,Tuolumne
95915,Plumas
95206,San Joaquin
95963,Glenn
95355,Stanislaus
96023,Siskiyou
95610,Sacramento
95248,Calaveras
95305,Tuolumne
95313,Stanislaus
95041,Santa Cruz
95065,Santa Cruz
95327,Tuolumne
95494,Mendocino
95035,Santa Clara
95461,Lake
95554,Humboldt
95910,Sierra
95968,Butte
96094,Siskiyou
95448,Sonoma
95467,Lake
95245,Calaveras
95765,Placer
95818,Sacramento
95615,Sacramento
95692,Yuba
96126,Sierra
96033,Shasta
95227,San Joaquin
95317,Merced
95215,San Joaquin
95116,Santa Clara
95234,San Joaquin
96016,Shasta
96057,Siskiyou
95054,Santa Clara
96029,Tehama
96032,Siskiyou
96113,Lassen
96006,Modoc
96007,Shasta
95341,Merced
95697,Yolo
96146,Placer
96051,Shasta
95207,San Joaquin
95816,Sacramento
96050,Siskiyou
96001,Shasta
96106,Plumas
96109,Lassen
96119,Lassen
96148,Placer
96116,Modoc
96108,Modoc
96117,Lassen
96110,Modoc
96120,Alpine
